Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
110012629069964,Central Missouri Stop Human Trafficking Coalition (CMSHTC),These ads ran without a disclaimer,≤100,2
439642109223922,"1,000 Men for Angela for US Senate",1000 Men for Angela for US Senate,≤100,1
191918000847123,IFPTE Local 21,INTERNATIONAL FEDERATION OF PROFESSIONAL AND ENGINEERS,≤100,1
107363788552124,Local Solutions Support Center,Local Solutions Support Center,≤100,1
321020467767144,The Pettiest Officer of the U.S. Coast Guard,These ads ran without a disclaimer,≤100,1
451542514899010,The BrockCast,The BrockCast,≤100,1
1888606094693176,Fair Districts PA - Centre County,Fair Districts PA,≤100,1
242531595815128,Go Vegas Dog,Go Vegas Dog,≤100,1
142178427630,Fluvanna Democrats,Fluvanna Democrats,≤100,1
109351502110426,"State Representative Larry Walsh, Jr.",Friends for Larry Walsh Jr,≤100,1
295585383859399,Big Bend Environmental Forum,ReThink Energy Florida,≤100,1
150882787564,Latino Coalition for a Healthy California,Latino Coalition for a Healthy California,≤100,1
102225469400510,Rep. Kerri Evelyn Harris,Delaware House Democratic Caucus,≤100,1
280440025983694,American Water Security Project,Federation for Advanced Sewage Treatment,≤100,1
218157461619741,Sheen Center,These ads ran without a disclaimer,≤100,1
105123052273998,Pennsylvania Moms,MomsRising Education Fund,≤100,5
131000586937235,Three Oaks Church,These ads ran without a disclaimer,≤100,2
100670875316441,Kelly Brunette Village of Saranac Lake,Kelly Brunette,≤100,2
1729198467311786,G.A. Matiasz,62 Mile Press,≤100,2
189857704203647,Alicia Key for Judge,Alicia Key for Judge,≤100,1
447843385071361,Megan Thielfoldt for ENM City Council,Vote Megan Thielfoldt Committee,≤100,2
101243918072245,"Daniel Donnelly, Libertarian","Daniel Donnelly, Libertarian",≤100,4
406854772716042,"Midwest Energy, Inc.","MIDWEST ENERGY, INC.",≤100,1
475157845990162,USC Center for the Political Future,USC Center for the Political Future,≤100,1
402228062981601,Cynthia Kimble,Campaign for Cynthia Kimble,≤100,2
169509069765501,LawHelpMN.org,Legal Services State Support,≤100,1
115856618521532,Great Lakes Now,DETROIT EDUCATIONAL TELEVISION FOUNDATION,≤100,1
134845259917779,Rock 'Em Socks,These ads ran without a disclaimer,≤100,1
2057731071146383,Future of Firelands,Future of Firelands,≤100,2
36085812354,Rainforest Foundation US,"Rainforest Foundation, Inc.",≤100,28
404907426044615,Azi for Skokie,Azi for Skokie,≤100,1
112187937366381,Pac/West Lobby Group,Pac/West Lobby Group,≤100,1
185799187959802,Kaplan & Grady,These ads ran without a disclaimer,≤100,4
473140372542036,"Cynthia Powell for DD2 School Board, Seat 5",POWELL FOR DORCHESTER DISTRICT 2,≤100,1
279198771954053,Academicsforpeace,These ads ran without a disclaimer,≤100,1
449566281564872,Elect Holly Goodline,CTE Holly Goodline,≤100,1
111535706861572,MAGA Supporters,MAGA Supporters,≤100,1
99392864063,Metro IL Quad Cities,Metro IL Quad Cities,≤100,6
124621759456,"Aylstock, Witkin, Kreis & Overholtz",These ads ran without a disclaimer,≤100,1
372064162661173,National Consumer Research Alliance,These ads ran without a disclaimer,≤100,2
128886160318214,Purrfect Threads,These ads ran without a disclaimer,≤100,13
32782259221,Gay Men's Chorus of Charlotte,These ads ran without a disclaimer,≤100,1
105001498944557,Florida Red,Florida Red,≤100,2
261138827078304,Robb Green 4 Park County Commissioner,Robb Green 4 Park County Commissioner,≤100,4
102910962860051,Catholics for Catholics,These ads ran without a disclaimer,≤100,1
104508245451087,Republican Club of Hallsville,Republican Club of Hallsville,≤100,1
278295888710542,Bob Jordan for County Commissioner,Bob Jordan,≤100,3
100421845815636,officialthombrodeur,These ads ran without a disclaimer,≤100,1
113318290523168,Sebree Solar,"NEXTERA ENERGY RESOURCES, LLC",≤100,1
256807627509955,Jason Gearhart for Iowa,Jason Gearhart for Iowa,≤100,2
103663462309681,Kris Pachla for Kent County Commission,Committee to Elect Kris Pachla,≤100,1
302964966719482,"Jenny Higbie, NAFC School Board","Jenny Higbie, NAFC School Board",≤100,3
325075691029104,Freeman Financial and Insurance,These ads ran without a disclaimer,≤100,1
329169656946779,"Robert Shaw, Democrat for Florida State Representative, District # 24",RobertShawCampaign,≤100,1
438662829332672,Donald Harris,These ads ran without a disclaimer,≤100,2
112969148730184,Northern Valley Democratic-NPL,Northern Valley Democratic-NPL,≤100,1
134354126438477,Brian Pillmore - Your Businessman on Yukon City Council,Pillmore for Yukon,≤100,1
1561729014091302,LV Criminal Defense,These ads ran without a disclaimer,≤100,1
141865858147,Berkeley-Charleston-Dorchester Council of Governments,These ads ran without a disclaimer,≤100,1
112683658583514,Katie Blaxberg for Pinellas County School Board,"Katie Blaxberg for Pinellas County School Board, District 5",≤100,1
445811858613488,Committee to Elect Alyssa Bell,Committee to Elect Alyssa Bell,≤100,1
164595420872,Sachs Media,Sachs Media Group,≤100,2
280716851939973,Pinellas County Young Republicans,Pinellas County Young Republicans,≤100,4
350817884786964,Parady Financial Group,These ads ran without a disclaimer,≤100,1
287452041121043,Coban Holmes for Grand Ledge School Board,Coban Holmes for School Board,≤100,1
124009434292508,Calvert County Health Department,These ads ran without a disclaimer,≤100,1
391293304059682,Joyce4ausd,Joyce Boyd for Alameda Unified School District Board 2024,≤100,2
89151782746,Fauna & Flora,These ads ran without a disclaimer,≤100,3
176980288837677,Myers 2024 - Justice of the Peace,Myers 2024 - Justice of the Peace,≤100,2
5983837179,NC State University,These ads ran without a disclaimer,≤100,1
421984214596834,North Carolina Renewal Project,Vineyard Outreach America,≤100,2
410290069752420,Jordan Ridley,Friends of Jordan Ridley,≤100,2
1022232961225126,NTER - Escape Rooms,These ads ran without a disclaimer,≤100,1
215095588356206,Alana Feldman Soler,Alana Feldman Soler,≤100,4
103320032491757,Jesse Walker for Goodlettsville City Commission,Jesse Walker for Goodlettsville City Commission,≤100,10
1401701180080963,Sew Powerful,These ads ran without a disclaimer,≤100,1
2028254737442691,Giovanni Chavez,Giovanni Chavez,≤100,1
108014850627784,Bloomberg Connects,These ads ran without a disclaimer,≤100,2
100608787966502,Blue Ripple Politics,Blue Ripple Politics,≤100,1
303921969466728,Jessica Sterlin for City Council Ward I.,Jessica Sterlin for City Council Ward I.,≤100,2
1435837053412333,EOAlive.TV,BRENT CLAPP MEDIA SERVICES LLC,≤100,2
313279613205,Kansas Coalition Against the Death Penalty,Kansas Coalition Against the Death Penalty,≤100,2
151219164731249,Northern New Jersey United,Northern NJ United,≤100,1
189074760950484,Elect Jeremy Howard for Constable District 54,Elect Jeremy Howard for Constable District 54,≤100,1
266445426552790,Brandon J Mathiason For Walsh County Commissioner,Brandon J Mathiason For Walsh County Commissioner,≤100,2
106346217820345,Corina Herrera-Loera,Corina Herrera-Loera for ARUSD Board 2020,≤100,1
0,Instagram User 2592558644,These ads ran without a disclaimer,≤100,1
111798629566884,Wayne County Republican Executive Committee,Wayne County Republican Executive Committee,≤100,1
381141315080008,Mike Ward for the Board,Mike Ward for the Board,≤100,6
107879414235151,Massachusetts Grassroots Action,Massachusetts Grassroots Action,≤100,2
108639174321906,Otsego Mayor Jessica Stockamp,Otsego Mayor Jessica Stockamp,≤100,1
115322344913088,Patriot Impact,"Simpio Marketing, LLC",≤100,10
205523986218574,Mandatory,These ads ran without a disclaimer,≤100,2
106191617523315,Wisconsin Entrepreneurs,Free & Fair PAC,≤100,2
126376994324,OneJax,These ads ran without a disclaimer,≤100,1
284853828199771,Fairfield Democrats,Fairfield Democratic Town Committee,≤100,15
59225580712,REDCAT - Roy and Edna Disney/CalArts Theater,These ads ran without a disclaimer,≤100,1
85804120293,Juniper Networks,These ads ran without a disclaimer,≤100,1
101385186377990,Politically Basic,Politically Basic,≤100,3
227428010446348,Save Tanglewood Forest From Joseph Castille and His Cronies,These ads ran without a disclaimer,≤100,3
234981290518791,"Community Based Connections, Inc.",These ads ran without a disclaimer,≤100,1
220471429108,Lake Superior Zoo,These ads ran without a disclaimer,≤100,1
337711792757688,Secured Future,These ads ran without a disclaimer,≤100,1
1527404313960050,Maelove,These ads ran without a disclaimer,≤100,2
260281943829219,Elect Michael Smith,Elect Michael Smith,≤100,3
1617168261901836,Commissioner Miguel Angel Gabela,City of Miami,≤100,1
541850536577959,The Backroad Babe,These ads ran without a disclaimer,≤100,1
113460740006606,"City of Edgerton, Kansas Government",City of Edgerton,≤100,1
11055104471,ONE,ONE CAMPAIGN,≤100,1
261655470373871,Jim Pedersen for Cassopolis,Committee to Elect Jim Pedersen,≤100,3
112964127250649,Total Adblock,These ads ran without a disclaimer,≤100,1
111015778987061,Women's Democratic Club of Utah,Women's Democratic Club of Utah,≤100,2
429881530453417,"Jefferson County Farmers & Neighbors, Inc. - JFAN","Jefferson County Farmers & Neighbors, Inc.",≤100,7
105994052171781,Westin J Place for RI Senate D38,The Committee to Elect Westin Place,≤100,3
22585467017,LATV,These ads ran without a disclaimer,≤100,1
285228934996567,JWolffStudios,These ads ran without a disclaimer,≤100,1
123967624290055,BCBST,These ads ran without a disclaimer,≤100,1
291545408223541,National Museum of Military Vehicles,NATIONAL MUSEUM OF MILITARY VEHICLES,≤100,1
100950704816839,Re-Elect Brian Seitz for MO State Rep.,Seitz Conservative Coalition,≤100,1
110204930713805,Jefferson Ready Start Network,Jefferson Ready Start Network,≤100,1
1409017499139334,Austin Garrett Sheriff,Austin Garrett Sheriff,≤100,1
102148308145331,Carolyn Price for County Legislature,Friends of Carolyn Price,≤100,2
150012885017436,Justice Not Politics,Justice Not Politics,≤100,1
194757067065660,Meara for Grand County,These ads ran without a disclaimer,≤100,6
227331014268883,Taste of Truffles,These ads ran without a disclaimer,≤100,1
367773576411235,Keep Our Pets Safe,These ads ran without a disclaimer,≤100,1
107491281126558,"Kathy J. Sechrist, Author",These ads ran without a disclaimer,≤100,1
103886725073257,Kpop4Planet,These ads ran without a disclaimer,≤100,1
48736362180,Let The Bible Speak,These ads ran without a disclaimer,≤100,1
106096877819654,TANGGapp,These ads ran without a disclaimer,≤100,1
450991931431282,Home Protect,These ads ran without a disclaimer,≤100,1
998155887013437,Jeison Rosa Senador Mayagüez-Aguadilla,Jeison Rosa Senador Mayagüez-Aguadilla,≤100,7
632298933583228,MAVEN Project,These ads ran without a disclaimer,≤100,3
117852011575387,Unitarian Universalist Fellowship of Winston-Salem,UNITARIAN UNIVERSALIST FELLOWSHIP,≤100,2
1687301208223229,Kansas Black Leadership Council,These ads ran without a disclaimer,≤100,1
157787119930,Goshen County Republicans,Goshen County Republicans,≤100,1
418524248021238,Yes on Heber's Measure H,Improve Heber Schools Yes on Measure H,≤100,1
294514997230942,Kentucky Conservation Committee,KCC   THE KENTUCKY CONSERVATION COMMITTE,≤100,4
109430788042590,ROC Against Antisemitism,These ads ran without a disclaimer,≤100,1
244333378771230,Bryan Roemer for Independence City Council,Bryan Roemer for Independence City Council,≤100,1
431764286692121,Casey Martin for Recording Secretary,These ads ran without a disclaimer,≤100,1
105955519762978,Wichita District 5,City of Wichita,≤100,1
150970841628404,Arrowroot Family Office,These ads ran without a disclaimer,≤100,3
102320164891480,Crawford County United,Pennsylvania United,≤100,2
174324056426570,Brevard County Arrests and Mugshots,Matt O'Hern Marketing LLC,≤100,3
858513444195846,Homeless Coalition St Johns County,"EMERGENCY SERVICES AND HOMELESS COALITION OF ST. JOHNS COUNTY, INCORPORATED",≤100,7
533385826837367,Ray Prock for Denair School Board,Ray Prock for Denair School Board,≤100,1
445986862239164,McKinley D. Cardwell For Appomattox Town Council,McKinley D. Cardwell For Appomattox Town Council,≤100,2
416987218154974,The Cute Stop,These ads ran without a disclaimer,≤100,1
100416560012896,Friends of the Everglades,These ads ran without a disclaimer,≤100,1
68318712784,Casper Star-Tribune,Lee Enterprises,≤100,3
784749911917899,Staples,These ads ran without a disclaimer,≤100,4
455150254505023,"Bennett/Porter & Associates, Inc.",These ads ran without a disclaimer,≤100,2
114576283579519,Blue Tent,BLUE TENT MEDIA INC.,≤100,4
307282132957622,"Kevin Zabel, Oakdale Mayor","Kevin Zabel, Oakdale Mayor",≤100,1
113390151747753,Linemen Lives Matter,These ads ran without a disclaimer,≤100,1
42047667201,D'Addario Woodwinds,These ads ran without a disclaimer,≤100,1
118379493631,Episcopal Relief & Development,These ads ran without a disclaimer,≤100,2
157364327660505,City of Bozeman,These ads ran without a disclaimer,≤100,1
288775541985057,State Representative Mike Mueller,Michigan House Republicans,≤100,1
355591555247068,IllumiNative,These ads ran without a disclaimer,≤100,1
464764883385503,Neversurrenderwear.com,These ads ran without a disclaimer,≤100,1
323032934222915,Latoya for Sunrise Commissioner Seat A,Latoya Clarke for Sunrise Commissioner seat A,≤100,3
84938426493,Morris Cerullo World Evangelism,These ads ran without a disclaimer,≤100,14
103929519339592,Wessels for Governor,Wessels for Governor,≤100,1
112124531834621,Yes for Eagle River Fire,These ads ran without a disclaimer,≤100,1
104009097895691,Build Alaska's Future,Build Alaska's Future,≤100,2
362628470275104,stuartbkk,These ads ran without a disclaimer,≤100,1
30911162508,Forbes,These ads ran without a disclaimer,≤100,4
162994120236682,"Debi Lux, Punta Gorda City Council","Debi Lux, Punta Gorda City Council",≤100,3
417751808081432,Diane Hyrman for Treasurer,Diane Hyrman,≤100,1
315449064986917,Jayson Blake for Rochester School Board,Jayson Blake for Rochester School Board,≤100,3
1945681885744234,Merchant4nhhouse,merchant4nhhouse,≤100,3
1705044653060516,NYC Politics,JIG Media New York LLC,≤100,1
392649190599355,Jamie V Kliebert for Novi School Board,Jamie Kliebert for Novi School Board,≤100,3
102003738201348,Laura Hefta for Parker Town Council,Laura Hefta for Parker Town Council,≤100,1
298986813517546,Indianapolis Recorder Newspaper,These ads ran without a disclaimer,≤100,1
389265727612192,Kamala Mandalas,These ads ran without a disclaimer,≤100,1
121370409259213,Alpha-gal Information,Alpha-gal Information,≤100,2
107269094226611,Maryland K12,"Maryland K12, LLC",≤100,1
461669847362930,The North Broad Renaissance,These ads ran without a disclaimer,≤100,1
125557181522305,Citizens for Beavercreek Schools,Citizens for Beavercreek Schools,≤100,1
105946578810979,Ed Flavorz Snipes,These ads ran without a disclaimer,≤100,1
